ID,Version,Start Time,End Time,Duration,Passed,Failed,Skipped,Labels,OS,OS Name,OS Version
8af9e1ab-c9cc-4166-b29a-b37bd3e4a12a,UNKNOWN,2018-10-09T12:07:36Z,2018-10-09T12:50:28Z,2571.9617,56,0,7,,linux,Debian,9.4
